store_id,week_start,weekly_sales,profit_margin_pct,weekly_profit,age_group,income_level,loyalty_level,state
FL_S001,2024-08-26,29138.41822187654,0.1565288430036855,4561.002891227842,35-54,High,Occasional,FL
OH_S002,2023-08-21,18829.06885997005,0.222551736607635,4190.441973491077,18-34,Low,VIP,OH
MD_S002,2024-09-30,20896.52254775296,0.2094195314008686,4376.13995985811,<18,Middle,Occasional,MD
NV_S003,2024-11-04,20244.882348743235,0.10781651456820783,2182.7326526849283,18-34,High,None,NV
PA_S005,2023-05-08,16547.438408544218,0.09924116340937275,1642.1870391088678,<18,Middle,VIP,PA
KY_S001,2023-01-16,28866.521477836875,0.17387143343596073,5019.063467661445,55+,Low,Occasional,KY
PA_S004,2023-05-29,12741.122180842898,0.1909609693392348,2433.057042123385,55+,Low,VIP,PA
PA_S002,2024-01-15,17461.14241303415,0.14325723045424782,2501.434902658474,18-34,Low,VIP,PA
TX_S001,2024-01-08,7981.162899524103,0.13493412624828513,1076.9312422925148,55+,High,VIP,TX
IN_S001,2024-08-05,26453.156448867954,0.1253912821828292,3316.9952049065296,55+,Middle,Occasional,IN
VA_S004,2024-08-26,16165.966270390029,0.11495964228468886,1858.4336996303834,35-54,High,None,VA
AR_S001,2023-05-22,36615.01634666206,0.18409028387735546,6740.468753431029,35-54,Low,Occasional,AR
DE_S003,2023-12-18,26658.04581870626,0.1385611511758627,3693.769516738833,18-34,Middle,Regular,DE
MS_S004,2023-03-27,26522.54076557927,0.1590540227103294,4218.5168012640825,35-54,Low,VIP,MS
WI_S001,2023-05-22,16029.149811810707,0.09522582774321033,1526.3890588495985,35-54,Low,VIP,WI
AZ_S002,2023-05-15,16971.194110345423,0.1800681310702683,3055.971205480645,55+,Middle,Regular,AZ
KS_S001,2024-06-17,18253.168169368364,0.16763334683668946,3059.8396706041467,35-54,Middle,None,KS
IL_S001,2024-06-24,28099.029286095647,0.1096593239925014,3081.320556358748,18-34,Low,VIP,IL
MD_S003,2023-07-24,25813.53139283465,0.15777086464451143,4072.6231673757625,55+,Low,None,MD
NJ_S002,2023-05-01,18327.141566335114,0.15014230078582763,2751.679201597131,<18,High,Regular,NJ
OK_S002,2023-09-25,14020.923186601325,0.13649535240471813,1913.7908513946315,35-54,High,Occasional,OK
WI_S002,2023-06-05,28542.444823288082,0.06291218034295364,1795.6674361515034,55+,Low,Occasional,WI
AZ_S002,2023-01-02,19565.834474253803,0.1301901221474588,2547.2783801200626,55+,High,VIP,AZ
FL_S001,2024-10-21,19335.732361574082,0.15907293437328365,3075.791685012051,35-54,High,None,FL
UT_S001,2024-09-23,17986.47971020224,0.13354305148328624,2401.969385942621,55+,Low,Regular,UT
AR_S001,2024-03-11,36864.40809797402,0.14334914889723122,5284.481525444774,<18,High,Occasional,AR
KY_S001,2023-03-06,28485.924023338113,0.19490270357971423,5551.983606114929,<18,High,Occasional,KY
IN_S002,2024-11-11,9354.076181695544,0.14767475966561142,1381.3609520257096,35-54,Middle,VIP,IN
NE_S001,2024-12-02,33859.141333868385,0.08709601557516082,2948.9963009761723,35-54,Low,None,NE
IL_S002,2023-07-31,26819.377776080357,0.1444544891804841,3874.1795167821156,35-54,Low,None,IL
NV_S003,2023-05-08,17122.074021365086,0.15298182268684288,2619.3660919674726,18-34,Middle,None,NV
PA_S002,2023-02-27,19487.272219519713,0.1252393602911428,2440.573506592007,<18,Low,Occasional,PA
PA_S006,2023-12-18,34663.87300456363,0.17204245787223024,5963.657911075978,55+,High,VIP,PA
WI_S001,2023-05-15,15841.865424507365,0.10613313082436858,1681.3467756012815,<18,Middle,None,WI
NV_S002,2024-06-10,4156.866799118601,0.14586776702827264,606.3528778213936,18-34,Low,Regular,NV
DE_S003,2023-06-05,35327.92817441703,0.10578723295969807,3737.243767770535,35-54,High,None,DE
MS_S004,2023-02-13,24877.55974836793,0.14112936847627391,3510.954296517938,35-54,Low,Occasional,MS
KY_S001,2024-08-19,29343.265087526794,0.1712438958148584,5024.85502951621,<18,Low,Occasional,KY
MS_S002,2023-03-13,18418.609868276468,0.14514960218356512,2673.453895154616,55+,Low,Occasional,MS
MD_S003,2024-12-30,31233.575479862404,0.14339839477884916,4478.844587016292,55+,Low,Regular,MD
NV_S001,2024-01-01,16681.22692984474,0.15083310235605946,2516.081208933927,18-34,Middle,Regular,NV
PA_S004,2024-09-30,7373.870261566756,0.15233302406917587,1123.2839560382288,<18,Low,Regular,PA
OH_S002,2023-07-10,14760.192617512568,0.17081255762120306,2521.2262519789215,18-34,Low,VIP,OH
VA_S001,2024-06-24,39267.95363790074,0.17099447169315046,6714.6029867839625,<18,Middle,Regular,VA
IL_S003,2024-10-21,17686.62416967898,0.19265087649854545,3407.3436485890143,35-54,Middle,None,IL
IL_S003,2024-08-05,23554.915762503493,0.15502850956588135,3651.6834836108023,35-54,Low,Regular,IL
IN_S002,2023-10-30,18895.166632992252,0.10017826514669947,1892.8850129509665,35-54,High,Occasional,IN
LA_S002,2024-02-26,14960.817719122017,0.1757384579887303,2629.1910362089766,35-54,Low,VIP,LA
LA_S002,2023-04-03,21986.963488506797,0.19049473377613774,4188.400756288763,35-54,Low,None,LA
PA_S004,2024-05-20,6379.270241567999,0.2238508505155447,1428.0050692435009,<18,High,Regular,PA
KS_S001,2023-02-06,13953.334653945285,0.19355117642330472,2700.6843372991752,55+,Low,Regular,KS
AL_S001,2023-09-04,32718.795724295134,0.13529104769218256,4426.560152766392,35-54,Middle,Regular,AL
AR_S001,2023-06-19,49728.48321537152,0.15561552082465752,7738.523815380278,55+,Low,Regular,AR
MS_S001,2023-12-11,28399.19685421031,0.14188119760379228,4029.312060661209,35-54,High,None,MS
PA_S001,2024-08-12,29197.343577461852,0.13780419224690518,4023.5163474474953,55+,Low,VIP,PA
NV_S002,2023-07-24,4559.831280343724,0.1465954382749011,668.4504650015916,18-34,Low,VIP,NV
IN_S001,2023-07-03,22059.577120094375,0.18857229306399192,4159.825041558167,55+,Middle,Occasional,IN
GA_S001,2024-01-22,18082.93854557576,0.10232486146466009,1850.3341815500014,<18,High,Occasional,GA
UT_S001,2023-09-04,19668.850482264905,0.11992363102831433,2358.7599679862187,55+,Middle,Regular,UT
OK_S001,2024-01-29,21976.397803184816,0.18658479067699887,4100.4615839416965,18-34,Low,None,OK
MN_S001,2023-09-18,17456.099288346715,0.19361004522221853,3379.676172620344,<18,Middle,Occasional,MN
MS_S004,2023-03-20,23450.843302049663,0.13021512875047148,3053.6545798835286,<18,Middle,None,MS
PA_S005,2023-07-03,15499.501145696024,0.1995224503291565,3092.498447468839,35-54,High,VIP,PA
VA_S002,2024-08-26,34739.03580290701,0.17927646249923254,6227.891449379355,35-54,Middle,None,VA
LA_S001,2023-01-09,18842.21812142877,0.14196716591863223,2674.976306319937,55+,Middle,Occasional,LA
IL_S001,2023-02-27,25544.034443142948,0.07694203284026202,1965.4099369970888,18-34,High,Occasional,IL
LA_S001,2023-03-27,15903.796365406366,0.09995954568996882,1589.7362594317976,55+,Middle,Occasional,LA
GA_S001,2023-08-21,22086.735975338066,0.1302546993717107,2876.9011545700073,55+,High,Occasional,GA
MD_S001,2023-01-23,18097.171691346302,0.1727981094587948,3127.157054815861,35-54,Low,Regular,MD
PA_S001,2024-04-01,18333.67372311464,0.17289300073643743,3169.763864512063,18-34,Low,None,PA
AL_S004,2024-02-05,21740.87192018004,0.1360065242427939,2956.900423871444,<18,Middle,VIP,AL
IL_S002,2023-06-19,29739.498207815373,0.1430617720391227,4254.585313164382,<18,High,VIP,IL
AL_S002,2023-09-04,25458.509470304165,0.14902555950174345,3793.9686178925126,<18,High,VIP,AL
UT_S001,2023-03-06,5155.559170027783,0.1434378596114754,739.5023724490998,55+,Middle,None,UT
TN_S001,2024-03-18,10876.93448129849,0.15490901291006381,1684.935183985386,<18,Low,Occasional,TN
MD_S002,2024-05-06,19644.834407907925,0.14909876529755514,2929.020554693999,18-34,Middle,VIP,MD
AZ_S002,2024-08-12,19204.174847739796,0.09977318552724092,1916.0616999811164,35-54,High,None,AZ
NV_S002,2023-09-25,4515.018116964747,0.14377315301342192,649.1383905887446,<18,Low,Occasional,NV
OH_S001,2023-12-18,11318.559618672638,0.14932206500865292,1690.1106951837494,18-34,Low,VIP,OH
UT_S001,2023-05-29,15217.01994012593,0.17969398037782533,2734.406882529966,18-34,Middle,Occasional,UT
UT_S002,2024-10-07,16276.512394624344,0.12506081605079145,2035.553922532542,55+,Middle,None,UT
AL_S004,2024-09-30,23343.653729998623,0.1561171605403471,3644.3449369644677,<18,Middle,Occasional,AL
AL_S001,2023-05-22,27901.94039149413,0.16688519988964812,4656.420899543545,<18,Low,Regular,AL
DE_S002,2024-02-19,29896.452150573663,0.14554958463576537,4351.416192599031,<18,Middle,None,DE
MS_S001,2024-12-09,29000.08867226913,0.09735606343886265,2823.334472510075,35-54,High,Regular,MS
MS_S003,2023-06-26,20278.031570768915,0.18030207061780837,3656.1710802629245,35-54,High,None,MS
MS_S001,2024-07-15,37925.13436693211,0.17241423696079808,6538.833103510339,<18,Middle,Regular,MS
MD_S001,2023-12-18,22458.269272488626,0.15686320140074045,3522.876016002444,35-54,High,Occasional,MD
AL_S001,2023-10-23,22781.24109371756,0.1512099120266743,3444.7494616394897,35-54,Low,Regular,AL
NJ_S001,2024-12-02,19034.513981252312,0.09655725301345107,1837.9203824758513,18-34,High,Occasional,NJ
OK_S001,2023-03-20,14965.184769105992,0.17323969907670225,2592.56410602717,18-34,High,None,OK
NE_S001,2024-07-29,29682.432455473157,0.19459188129985128,5775.960373066286,18-34,High,Occasional,NE
OK_S001,2023-01-30,16491.956740154783,0.11658763438734376,1922.7582227530556,<18,Low,None,OK
TX_S001,2024-10-21,5818.735442245856,0.1903505596881474,1107.5995481087584,55+,Low,VIP,TX
AL_S001,2023-03-20,23921.974533016437,0.18394373389036067,4400.297317633161,18-34,Low,Regular,AL
FL_S001,2023-06-05,25914.784026495243,0.11570414029949883,2998.4478068328167,<18,High,None,FL
MI_S001,2024-02-05,23388.760884509997,0.13817569201941313,3231.75822069375,35-54,High,VIP,MI
MS_S002,2024-08-26,24748.856305306745,0.1081368707067099,2676.2638744258975,35-54,High,Occasional,MS
NJ_S002,2023-07-17,20753.759628851247,0.14804584992813336,3072.5079834574644,<18,Low,Regular,NJ
PA_S003,2024-08-19,26940.446445203313,0.1634495268729047,4403.403225213309,35-54,Low,Regular,PA
DE_S002,2024-07-22,28278.133559189308,0.11038595606939185,3121.5088087890663,55+,Middle,VIP,DE
PA_S003,2024-04-22,23316.36925759506,0.16157408325374095,3767.3209876016303,35-54,Middle,VIP,PA
NE_S001,2023-12-11,35700.202619447424,0.1691737729043548,6039.537970581851,35-54,High,Regular,NE
DE_S002,2023-04-24,23328.009802810946,0.16960435968656198,3956.5321653675915,55+,Middle,Occasional,DE
NJ_S002,2024-01-15,19302.280116748014,0.16363507716256884,3158.5300963175796,55+,Low,Regular,NJ
NE_S001,2024-06-10,38227.6540221405,0.11314527970857277,4325.278606937634,35-54,Low,Regular,NE
NV_S003,2024-08-05,27178.08359086938,0.14635577944349865,3977.6696077222487,35-54,Low,None,NV
WI_S001,2023-08-21,27491.115784786794,0.1605705633094216,4414.263947567747,18-34,Low,None,WI
AZ_S003,2023-01-02,22342.391245972234,0.1938307686701729,4330.64286913654,<18,High,Regular,AZ
TX_S001,2024-10-28,14229.535542777137,0.1500739748846256,2135.482959666623,55+,Low,None,TX
IN_S002,2024-06-10,15235.27550009674,0.16276623882827343,2479.788490663289,35-54,Middle,VIP,IN
NJ_S002,2023-10-09,18724.29114475287,0.12203919559064395,2285.0974293106583,<18,High,Occasional,NJ
PA_S004,2024-12-09,10760.678797951838,0.11535317891502385,1241.278506627242,18-34,High,VIP,PA
DE_S001,2024-06-17,12671.055357084439,0.11150784030808836,1412.9220172927191,18-34,Middle,None,DE
MD_S003,2023-11-27,19767.651342947458,0.13739195177667432,2715.9162000483484,18-34,Low,None,MD
PA_S005,2024-11-25,16075.729701908493,0.21186153459020576,3405.8287643036842,<18,Middle,Regular,PA
TN_S001,2023-03-13,14960.710110606615,0.13793771221680448,2063.646125795892,<18,High,VIP,TN
IL_S003,2023-03-06,14175.16198286867,0.16093879061826152,2281.333426340842,18-34,High,None,IL
NJ_S001,2023-10-23,23341.12342156523,0.16671293875712986,3891.2672795020135,55+,Middle,Occasional,NJ
KY_S001,2023-12-11,31114.74799531802,0.11725412672891522,3648.3326045812796,55+,Low,Occasional,KY
IL_S003,2024-08-19,23133.272479730247,0.13694679448163583,3168.0275119693,35-54,High,None,IL
AZ_S003,2024-08-26,23683.746767589208,0.16873245416797572,3996.216715988189,<18,High,None,AZ
IN_S002,2023-01-16,13302.21521752156,0.16284982242508267,2166.2633860336186,35-54,High,None,IN
PA_S002,2023-09-18,19796.049465370146,0.09018016119962276,1785.2109319027857,18-34,Low,None,PA
OH_S002,2023-12-25,11581.874628615458,0.16783231061871756,1943.8127802168337,18-34,Low,VIP,OH
DE_S001,2023-03-13,17365.04648697078,0.13347028827468646,2317.7177605193215,35-54,Low,None,DE
DE_S002,2024-01-22,27876.04913154932,0.13425548411121405,3742.512471264142,18-34,High,None,DE
GA_S001,2024-05-06,15397.393038999617,0.16214597078890827,2496.6252419269713,<18,High,Occasional,GA
PA_S006,2023-05-15,27391.402983014967,0.1956880777345138,5360.170996197626,<18,Middle,Regular,PA
KY_S001,2024-03-11,29474.327650588817,0.14398696119916915,4243.91887179693,55+,Low,Regular,KY
KY_S001,2024-10-07,23219.40547150218,0.18537150646617798,4304.216171501374,18-34,Low,Occasional,KY
NV_S002,2023-06-12,9843.563638905624,0.1067723169635446,1051.0200969040536,18-34,High,None,NV
TN_S001,2024-10-14,15801.654030689104,0.1539223003773639,2432.226938170911,<18,High,VIP,TN
IN_S001,2024-09-02,13236.106640222763,0.1337683378221576,1770.5719844994221,55+,Middle,Occasional,IN
IL_S003,2023-02-13,18112.117410612405,0.1584602096026818,2870.049921234024,35-54,Middle,Occasional,IL
NV_S002,2024-07-15,4722.5155907,0.14111077791644694,666.3978487262259,<18,Low,Occasional,NV
OH_S003,2023-03-06,20401.079875209383,0.10976815743108585,2239.388947506141,<18,Middle,Regular,OH
IL_S002,2023-07-03,29610.591004974976,0.12337771911596573,3653.287179869544,<18,High,Regular,IL
NV_S002,2024-07-29,5144.350005394304,0.1007039676043024,518.0564562884209,<18,High,Occasional,NV
MD_S002,2023-11-13,18441.43536721789,0.11079296313153845,2043.181268732821,35-54,Middle,None,MD
AZ_S002,2024-05-27,17483.901212307384,0.1644097312462514,2874.5234994514663,<18,High,VIP,AZ
VA_S003,2024-10-14,25266.48764907115,0.14246888610428332,3599.6883511307988,18-34,Low,None,VA
NV_S003,2023-09-11,23495.185333670233,0.15692593230384264,3687.0038631377715,55+,Low,None,NV
PA_S001,2024-12-23,24297.501048238875,0.20446732444785215,4968.045030102286,35-54,High,Regular,PA
MS_S001,2024-11-18,17802.914320896896,0.14112084620363216,2512.3623338557313,35-54,High,Regular,MS
IN_S001,2024-04-15,16507.72007070326,0.16902851799546714,2790.275459035,55+,High,Occasional,IN
TN_S001,2024-02-19,12919.250440603793,0.15084406536603764,1948.7922579426493,35-54,High,Occasional,TN
MD_S002,2024-02-05,17918.561764032176,0.23288053598194505,4172.8842676334,35-54,Middle,VIP,MD
UT_S001,2023-07-31,22925.49683156494,0.05947059321757838,1363.3928963808805,35-54,High,Occasional,UT
MD_S003,2024-01-15,31472.06158390225,0.12847013172083635,4043.2198972101955,55+,Low,Regular,MD
DE_S002,2023-10-16,24709.382949209546,0.1696207192269444,4191.22330749892,18-34,High,VIP,DE
OH_S003,2023-06-19,28269.73321516053,0.1274128381371618,3601.9269423239953,<18,Middle,VIP,OH
VA_S004,2023-05-29,15881.558731022295,0.16698214671929942,2651.9367701547358,18-34,High,None,VA
MD_S003,2023-02-13,20046.691978116003,0.14819762421309932,2970.872124488588,18-34,Low,None,MD
PA_S005,2024-02-19,14943.322350269396,0.1759484651403491,2629.2546316273742,55+,Middle,None,PA
OK_S002,2023-05-22,15551.989420052572,0.11603631508717022,1804.5955445775578,18-34,High,VIP,OK
MS_S002,2024-02-19,20963.264221248093,0.15518526931849064,3253.189803969064,<18,High,VIP,MS
PA_S003,2024-10-14,18002.125204465363,0.16398054690040154,2951.998336397733,55+,Middle,Occasional,PA
FL_S001,2023-10-30,22862.202155012383,0.15395367474634009,3519.7200345578517,35-54,High,None,FL
PA_S006,2024-08-26,33702.90996282295,0.15448237454762664,5206.505560221753,<18,High,VIP,PA
KS_S001,2023-12-04,19567.954039244883,0.1860729271733868,3641.0664868765934,35-54,Middle,Occasional,KS
LA_S002,2023-04-10,12946.933896774639,0.09960282760485314,1289.551224931874,35-54,Middle,Occasional,LA
DE_S002,2024-04-29,27548.27328570714,0.15374901572375055,4235.519902566364,18-34,Middle,None,DE
AL_S002,2023-06-12,28018.26662584821,0.11372555601362162,3186.392950562486,55+,High,Occasional,AL
IN_S001,2024-12-30,20129.64389313226,0.1727283281077893,3476.959735065906,<18,Middle,VIP,IN
IL_S002,2023-08-07,31607.02561660221,0.12486199252890852,3946.5161964012054,<18,Low,VIP,IL
UT_S001,2024-02-26,12422.267937980272,0.07582663025716956,941.9387178887222,35-54,Low,None,UT
DE_S001,2023-12-25,10146.096097978425,0.1734440224274235,1759.7797191685638,<18,Low,None,DE
NJ_S001,2024-03-18,19212.24766909865,0.14194886118123093,2727.1566773603117,18-34,Middle,Occasional,NJ
MD_S003,2024-07-29,24981.63518286994,0.16069888848304806,4014.5210063762065,<18,Low,Regular,MD
TX_S001,2024-11-18,8347.876579744629,0.19281026708097185,1609.5563128995516,55+,Low,VIP,TX
VA_S002,2023-07-31,36278.56530890305,0.16114203257796705,5846.001752889161,18-34,Low,Regular,VA
MD_S004,2024-10-21,23239.518444642377,0.15508284251726845,3604.050579127629,55+,Middle,Regular,MD
NV_S002,2024-11-25,3985.8460274328195,0.14858188862311708,592.2245305169168,<18,Low,None,NV
FL_S001,2024-01-08,23239.902817836948,0.11558080548752966,2686.0866871375047,35-54,Middle,None,FL
PA_S003,2024-09-09,22650.586342214345,0.14354256425713824,3251.3232454891604,18-34,Low,VIP,PA
OH_S002,2023-11-13,14885.179719706992,0.20921695735327747,3114.2320106138086,18-34,Low,Regular,OH
PA_S005,2024-06-10,19804.981217695833,0.13874342309598306,2747.8108884947706,18-34,High,VIP,PA
OH_S001,2024-10-07,15812.795391821335,0.14531959021730234,2297.9089465295233,18-34,Middle,Regular,OH
FL_S001,2024-08-12,24119.06302818938,0.18771254676316038,4527.450746562611,35-54,High,None,FL
MO_S001,2024-08-12,17490.040662483065,0.10376134017294125,1814.79005881848,55+,Middle,Occasional,MO
NJ_S001,2023-03-13,15268.02886693449,0.1686037215287081,2574.246487372899,55+,Middle,Occasional,NJ
AL_S003,2024-04-01,31439.747329114718,0.1023336024058485,3217.342602917963,35-54,Low,VIP,AL
UT_S002,2024-05-06,13381.409262444658,0.1619756615064438,2167.462617172928,55+,Middle,Occasional,UT
DE_S002,2024-09-23,24187.36090309137,0.14932771654805396,3611.8433729823105,35-54,Middle,Occasional,DE
FL_S001,2024-06-03,28602.629458603,0.1683720048239404,4815.882065181285,55+,High,None,FL
DE_S002,2024-03-18,24900.77696718538,0.11962576889536826,2978.774590791627,55+,Middle,Occasional,DE
PA_S003,2023-12-04,18248.05757636748,0.1339490074592529,2444.309200413724,<18,Middle,Regular,PA
MS_S003,2023-03-27,12902.591789454202,0.16992158859916748,2192.428893910633,35-54,High,VIP,MS
SC_S001,2024-10-14,20349.09142846367,0.13470502450494598,2741.124859524585,18-34,Low,Regular,SC
DE_S003,2023-02-27,24203.674321220675,0.17266545781585507,4179.138507499423,18-34,High,None,DE
NC_S001,2024-04-08,27983.599227436553,0.15627509432066256,4373.139608699267,18-34,High,None,NC
AL_S003,2024-05-13,25613.895245196276,0.13662744726209516,3499.561121789884,55+,High,VIP,AL
DE_S002,2024-11-18,24276.249429863685,0.14053937465907973,3411.768913940883,18-34,Middle,None,DE
IN_S001,2024-01-29,16692.604253028672,0.15010514495005856,2505.645780994833,18-34,Low,Occasional,IN
DE_S002,2023-06-12,31204.39469759623,0.14339453657875792,4474.539716882463,<18,Middle,None,DE
MS_S001,2024-05-13,21426.214185485842,0.17190749261198848,3683.3267567942903,35-54,High,None,MS
OH_S001,2023-04-10,11420.1407614809,0.13886162011427747,1585.819248072336,18-34,High,None,OH
MI_S001,2023-12-11,26350.404276189747,0.13280907221363336,3499.5727443749174,18-34,Middle,VIP,MI
WI_S002,2023-02-27,16299.178016646396,0.1773075504459858,2889.967328414634,55+,Middle,Occasional,WI
IN_S001,2023-04-10,22570.421018039036,0.13733612507781626,3099.734163992382,<18,Middle,Occasional,IN
AZ_S001,2024-10-21,19399.002694342857,0.1337888513920497,2595.3702886274086,<18,Low,None,AZ
WI_S002,2024-03-25,14455.47213116019,0.07543008595286788,1090.3775053426994,55+,Middle,Occasional,WI
LA_S001,2024-03-11,11846.140126983244,0.1188148989418821,1407.4979420388886,18-34,Middle,Occasional,LA
IN_S002,2023-06-26,13467.435556547585,0.12484117564010366,1681.2904877367343,18-34,Middle,None,IN
MD_S003,2023-05-01,22286.899168226926,0.13379608222476075,2981.899793647042,35-54,Low,None,MD
KY_S001,2023-01-30,25599.080173278213,0.1283358235011341,3285.279034909214,55+,Low,Occasional,KY
KY_S001,2024-07-15,28095.983191101775,0.17949150446036855,5042.990292264084,<18,Low,Occasional,KY
OK_S002,2024-12-23,25789.150956017358,0.12674557066646752,3268.6606549240964,35-54,High,Occasional,OK
MS_S001,2023-10-23,26329.271175810798,0.1289812088928427,3395.9812255235547,35-54,High,Regular,MS
MO_S001,2023-02-20,22998.344837259086,0.15466962591299196,3557.145392596853,55+,Low,Occasional,MO
VA_S004,2024-03-25,11336.591791705194,0.11694954360213956,1325.809236043684,35-54,Low,None,VA
NV_S002,2023-07-17,4907.220379670358,0.19691976464540326,966.3286822278133,<18,Low,Occasional,NV
NV_S002,2023-10-23,2897.170905130876,0.17406470373488436,504.29519527093265,<18,Low,Occasional,NV
IN_S001,2023-11-27,14095.641510430745,0.11495739143676455,1620.3981786668942,55+,Low,Occasional,IN
AZ_S001,2023-12-18,20144.159989939373,0.1804100125760051,3634.2081571180215,35-54,Middle,Regular,AZ
MS_S001,2023-12-18,28355.68003819701,0.1866512441855986,5292.622958858215,35-54,High,None,MS
IN_S001,2023-05-22,17021.931703374477,0.11573655789244158,1970.059784028787,<18,High,VIP,IN
MD_S002,2023-04-03,15706.805284370776,0.11504500152723526,1806.9894379284228,35-54,Middle,None,MD
VA_S003,2024-11-18,28464.269786220982,0.13168760562305598,3748.3915339561368,18-34,Low,VIP,VA
MI_S001,2024-12-23,25481.28097084438,0.10754384640765274,2740.3549669987324,<18,High,Regular,MI
MS_S004,2023-04-10,25678.782081734917,0.1265913439673168,3250.711535170676,<18,Low,Occasional,MS
AL_S003,2024-02-19,24994.593501852352,0.13799626245843769,3449.160484923578,35-54,High,Occasional,AL
AZ_S001,2024-12-30,20150.918330400233,0.16512457084129442,3327.4117413653116,18-34,High,Regular,AZ
GA_S001,2024-01-15,18397.323841535803,0.1524367650945075,2804.4285327997754,18-34,High,None,GA
NV_S001,2023-09-11,13532.845028999056,0.14555935480395915,1969.8321910830684,<18,Middle,None,NV
OK_S002,2023-01-09,23082.132415788234,0.1355048011522526,3127.739763171349,18-34,High,Occasional,OK
NC_S001,2024-09-23,23023.08056039593,0.11076132750109868,2550.0669660341923,<18,High,VIP,NC
TX_S001,2024-09-30,4437.099598917682,0.1677515318034596,744.3302544829573,55+,High,VIP,TX
PA_S005,2023-08-21,18895.79486947375,0.16708122470471137,3157.132548560676,<18,Middle,Occasional,PA
VA_S001,2024-04-01,30191.717686885328,0.13149454227024854,3970.046097589553,35-54,Middle,VIP,VA
MI_S002,2023-12-25,34891.793366146565,0.1169653457662673,4081.1306754764846,<18,High,None,MI
TX_S001,2023-12-25,10337.680405004277,0.19668313312581248,2033.2473713095594,35-54,Middle,Occasional,TX
IL_S003,2023-09-04,18143.949172281205,0.15740191353260793,2855.8923187554396,<18,High,None,IL
MN_S001,2023-04-03,20832.602199902904,0.16190904873975126,3372.9868049599286,<18,Low,VIP,MN
AL_S001,2023-07-10,36714.9588354774,0.16320443582099275,5992.044142935062,35-54,High,Regular,AL
MI_S002,2023-11-13,23439.68937376853,0.11392548904256121,2670.3780749123052,<18,High,None,MI
PA_S004,2023-10-30,6157.487628178938,0.194978297520506,1200.5764547459078,35-54,Low,VIP,PA
OH_S002,2024-09-02,12229.903101338583,0.13789506201167306,1686.4432465558366,<18,High,VIP,OH
NV_S002,2024-04-08,0.0,0.17466126011786828,0.0,<18,Low,Regular,NV
PA_S003,2023-08-28,27312.823502905776,0.19375298110280334,5291.940976022705,18-34,Low,Regular,PA
AL_S002,2023-06-19,35721.31382898557,0.152441280960546,5445.402837684226,55+,Low,Occasional,AL
VA_S004,2023-02-06,13532.055509723346,0.1145556477379465,1550.1733841422058,18-34,High,None,VA
VA_S003,2024-08-12,32740.045377517967,0.07519588459542792,2461.9166738569143,35-54,High,None,VA
UT_S002,2024-08-12,18088.093795325112,0.14884752572094184,2692.3680064424634,<18,Middle,None,UT
AL_S001,2023-04-03,26571.624490751303,0.15750433343197662,4185.146003620569,18-34,Low,VIP,AL
MD_S004,2024-10-28,18688.400924009544,0.13257674598943142,2477.647382251069,55+,Low,None,MD
UT_S001,2024-04-08,17232.822629513143,0.1540705636037075,2655.0706950118147,35-54,Middle,Regular,UT
KS_S001,2024-01-22,15147.56074917741,0.16291034514513172,2467.694349755342,55+,Low,Regular,KS
MS_S001,2024-01-22,31661.402157558965,0.17981783372383905,5693.284748631537,35-54,High,Occasional,MS
WI_S001,2023-07-17,26614.343161460794,0.14314303826621372,3809.657941591126,35-54,Low,None,WI
NV_S001,2023-02-20,18697.243873897907,0.1486397497961981,2779.1536512946827,<18,Middle,Regular,NV
PA_S005,2023-04-17,13909.677060123051,0.14464199011699336,2011.9233718608875,18-34,High,VIP,PA
MS_S001,2023-07-31,31397.243888949277,0.15100783899980547,4741.2299502200785,35-54,High,None,MS
AL_S004,2024-02-19,28161.958224100512,0.1346044685722841,3790.7254207099145,<18,Low,Occasional,AL
NC_S001,2024-03-18,22911.720045810587,0.13446103846516547,3080.73367038284,18-34,High,Regular,NC
NC_S001,2023-01-09,28674.35830489263,0.13634931482183094,3909.7291078277876,18-34,High,None,NC
DE_S001,2024-11-25,12878.28063803246,0.1546879872485849,1992.115311119663,18-34,Low,None,DE
VA_S002,2023-07-10,33572.661242467286,0.1245805791644659,4182.501581678992,35-54,Low,None,VA
UT_S002,2024-02-12,13653.482869249949,0.1364701820062077,1863.2932921851793,<18,Middle,Regular,UT
MN_S001,2023-11-27,18649.422458564284,0.20425769901364224,3809.2881193196836,<18,High,Regular,MN
PA_S001,2023-05-29,23055.565465255702,0.17689198021513147,4078.34463012868,<18,Low,None,PA
OH_S003,2023-02-20,22825.22338425536,0.1212875676820015,2768.4158260746754,35-54,Middle,Regular,OH
MD_S003,2024-09-23,21963.52433562907,0.17594018791780705,3864.266598947907,55+,Low,None,MD
PA_S001,2024-01-08,23031.083849542807,0.16882176222251052,3888.148161374218,<18,Low,None,PA
AZ_S001,2023-01-30,14191.509453355678,0.14688241465563484,2084.4831761171504,<18,High,None,AZ
PA_S002,2023-10-02,14148.067137327458,0.12876081158980793,1821.716607029374,18-34,Low,Regular,PA
IN_S001,2023-03-06,13990.170988861988,0.12535457662544286,1753.7319612263477,55+,High,Occasional,IN
SC_S001,2024-07-22,17100.518844722417,0.15671520518349707,2679.911319494932,18-34,Middle,VIP,SC
