index,Age_Group,Gender,Income_Bracket,Urban_Rural,Sales_USD,Profit_Margin,Profit_USD
4439,<18,Female,High,Rural,8788.577001298709,0.15693015148030431,1379.192720110125
4440,<18,Other,Low,Urban,148266.0297521787,0.18535687275732665,27482.127611008596
4441,<18,Other,Low,Rural,15781.937980572782,0.163529300587483,2580.809279878101
4442,<18,Other,Middle,Urban,176866.38591432205,0.16963494722277594,30002.720040059143
4443,<18,Other,Middle,Rural,18826.256682083073,0.20650552180874074,3887.725959838857
4444,<18,Other,High,Urban,22522.365780596712,0.19654230857131536,4426.597765006073
4445,<18,Other,High,Rural,2397.356835677519,0.18315948624502904,439.0986463687029
4446,18-24,Male,Low,Urban,19462.402488061445,0.15456161997774553,3008.140457213682
4447,18-24,Male,Low,Rural,2071.6439870476643,0.18422793134941318,381.65468622624167
4448,18-24,Male,Middle,Urban,23216.67879707121,0.20125314581575052,4672.429643304416
4449,18-24,Male,Middle,Rural,2471.261862900681,0.17248732668468927,426.2613522695636
4450,18-24,Male,High,Urban,2956.4381573984538,0.2070222817997343,612.04857334443
4451,18-24,Male,High,Rural,314.6932828878534,0.20585490579036414,64.78115610173947
4452,18-24,Female,Low,Urban,204023.16486422866,0.21327465664286946,43512.97043360992
4453,18-24,Female,Low,Rural,21716.91613965348,0.18610486253062705,4041.623692759367
4454,18-24,Female,Middle,Urban,243379.01185222613,0.19174783399612025,46667.39836278044
4455,18-24,Female,Middle,Rural,25906.085684259575,0.2082837457666218,5395.816564468641
4456,18-24,Female,High,Urban,30992.158854375895,0.1889478787413795,5855.902673150188
4457,18-24,Female,High,Rural,3298.9102746014055,0.16997531784419573,560.7333224648569
4458,18-24,Other,Low,Urban,55653.64322933533,0.17102914326944277,9518.394921336445
4459,18-24,Other,Low,Rural,5923.9621328390485,0.1847710990754748,1094.5769941661647
4460,18-24,Other,Middle,Urban,66389.17058337819,0.15418877156107563,10236.464657209783
4461,18-24,Other,Middle,Rural,7066.687996433284,0.17713482169271613,1251.7565182062672
4462,18-24,Other,High,Urban,8454.0721291925,0.20193094236460507,1707.1387518661847
4463,18-24,Other,High,Rural,899.8800483780025,0.13617492297669437,122.54109627613849
4464,25-34,Male,Low,Urban,159699.0793076578,0.2106896420358903,33646.94185279168
4465,25-34,Male,Low,Rural,16998.910467898288,0.20244748437406318,3441.3866613259374
4466,25-34,Male,Middle,Urban,190504.85831583466,0.17080470768339046,32539.126636901856
4467,25-34,Male,Middle,Rural,20277.98184090869,0.19086781655743618,3870.414118165582
4468,25-34,Male,High,Urban,24259.104293839366,0.1800629545381265,4368.1659935972675
4469,25-34,Male,High,Rural,2582.221160636386,0.20459980736877365,528.3219520497756
4470,25-34,Female,Low,Urban,1674115.5983305923,0.19965366285539882,334243.31125006033
4471,25-34,Female,Low,Rural,178198.52996215178,0.1519985855363398,27085.924498902135
4472,25-34,Female,Middle,Urban,1997050.6796090538,0.19174524826928352,382924.9783679794
4473,25-34,Female,Middle,Rural,212572.83291615004,0.17588744292713504,37388.89201739876
4474,25-34,Female,High,Urban,254306.69403926673,0.181656651410362,46196.50247041266
4475,25-34,Female,High,Rural,27069.26515858384,0.1654365619806037,4478.246163177451
4476,25-34,Other,Low,Urban,456666.9294447928,0.2149627413824167,98166.37505214332
4477,25-34,Other,Low,Rural,48609.1734588342,0.2008012363980515,9760.782130821257
4478,25-34,Other,Middle,Urban,544757.4843171675,0.16520457672054065,89996.42961196422
4479,25-34,Other,Middle,Rural,57985.83024254788,0.15330778786179533,8889.679361814608
4480,25-34,Other,High,Urban,69370.03467381535,0.17228654738044302,11951.523765613263
4481,25-34,Other,High,Rural,7383.981258297974,0.1886900529218261,1393.2838144020168
4482,35-44,Male,Low,Urban,83095.163738131,0.18480411687892445,15356.328351534927
4483,35-44,Male,Low,Rural,8844.930445582753,0.20506265649536487,1813.7649336879306
4484,35-44,Male,Middle,Urban,99124.13060420602,0.19579839444361705,19408.34562292294
4485,35-44,Male,Middle,Rural,10551.107925318867,0.19939138051505814,2103.7999751927
4486,35-44,Male,High,Urban,12622.578991539103,0.18653710801220874,2354.5793807373666
4487,35-44,Male,High,Rural,1343.590026200346,0.1522140253957802,204.51324636957645
4488,35-44,Female,Low,Urban,871081.4762547546,0.17608602937706197,153385.27841760922
4489,35-44,Female,Low,Rural,92720.86031612584,0.2012017947981733,18655.60351083524
4490,35-44,Female,Middle,Urban,1039112.1472639748,0.17896954142950708,185969.424489664
4491,35-44,Female,Middle,Rural,110606.61360117712,0.19006180737247494,21022.09288838869
4492,35-44,Female,High,Urban,132321.71702246222,0.17362503369507734,22974.36257661549
4493,35-44,Female,High,Rural,14084.771373603966,0.1594037630291631,2245.1655583579063
4494,35-44,Other,Low,Urban,237614.47743164888,0.1775331187190778,42184.43923124455
4495,35-44,Other,Low,Rural,25292.489131735107,0.18618094886065306,4708.979625594197
4496,35-44,Other,Middle,Urban,283450.0521427662,0.16688624561077112,47303.91502028356
4497,35-44,Other,Middle,Rural,30171.382824402655,0.17528577510286664,5288.614224300737
4498,35-44,Other,High,Urban,36094.85048210984,0.16121073516028034,5818.877381721327
4499,35-44,Other,High,Rural,3842.058040394343,0.20238489835128193,777.5745259649345
4500,45-54,Male,Low,Urban,189927.63521993236,0.1741108848482393,33068.468625276044
4501,45-54,Male,Low,Rural,20216.540261096303,0.20905511090252366,4226.371066348822
4502,45-54,Male,Middle,Urban,226564.46984350114,0.21057495701081816,47708.80349747406
4503,45-54,Male,Middle,Rural,24116.288927733593,0.17837908070556513,4301.841448958918
4504,45-54,Male,High,Urban,28850.976042300084,0.159831025349053,4611.281083161785
4505,45-54,Male,High,Rural,3070.9955297220085,0.13828204244533326,424.6635341904475
4506,45-54,Female,Low,Urban,1990999.6854971522,0.15055925853946417,299763.4364007576
4507,45-54,Female,Low,Rural,211928.7446246212,0.15252330350202678,32324.072237184628
4508,45-54,Female,Middle,Urban,2375061.363139108,0.2075693925492301,492990.044413931
4509,45-54,Female,Middle,Rural,252809.56936506394,0.18231649174453893,46091.35376608612
4510,45-54,Female,High,Urban,302443.0023571259,0.18779209048183976,56796.40366424867
4511,45-54,Female,High,Rural,32193.056722679594,0.13559157982129746,4365.107420304767
4512,45-54,Other,Low,Urban,543106.8880835943,0.15604067141565475,84746.76346703092
4513,45-54,Other,Low,Rural,57810.135193366616,0.19774159552892573,11431.468370879216
4514,45-54,Other,Middle,Urban,647871.6171268353,0.1857354822476517,120332.74724161872
4515,45-54,Other,Middle,Rural,68961.64750590055,0.17705589442628805,12210.066180267619
4516,45-54,Other,High,Urban,82500.70506255375,0.19129684717200243,15782.124767933792
4517,45-54,Other,High,Rural,8781.654252339738,0.2127159561227163,1867.9979806255647
4518,55+,Male,Low,Urban,134234.8168439398,0.17557915072925898,23568.83513975658
4519,55+,Male,Low,Rural,14288.408193067396,0.18138739605316137,2591.737155885152
4520,55+,Male,Middle,Urban,160128.56727020923,0.1838519383746261,29439.947481779676
4521,55+,Male,Middle,Rural,17044.62662013976,0.22784219270547984,3883.4851029788347
4522,55+,Male,High,Urban,20390.953008615186,0.1380128747116195,2814.2140428285284
4523,55+,Male,High,Rural,2170.4820469303086,0.19366446029577616,420.34523420042973
4524,55+,Female,Low,Urban,1407175.3055292277,0.17770395502481873,250060.61720580142
4525,55+,Female,Low,Rural,149784.5017956953,0.1913354345236836,28659.082735992826
4526,55+,Female,Middle,Urban,1678617.8941517058,0.1668525489201055,280081.67430211196
4527,55+,Female,Middle,Rural,178677.76956638056,0.179020699382831,31987.019271937763
4528,55+,Female,High,Urban,213757.10269928834,0.1942282115893099,41517.65977179522
4529,55+,Female,High,Rural,22753.029425187826,0.24225820402087683,5512.108044580166
4530,55+,Other,Low,Urban,383850.68904881703,0.19616072378804142,75296.42899035437
4531,55+,Other,Low,Rural,40858.36640054456,0.1630386880393898,6661.4944533774715
4532,55+,Other,Middle,Urban,457895.0702076709,0.17152480635954592,78540.36325036144
4533,55+,Other,Middle,Rural,48739.9009180071,0.17093171783232292,8331.194990892167
4534,55+,Other,High,Urban,58308.87653997162,0.14408713654739969,8401.55905594036
4535,55+,Other,High,Rural,6206.5941524760165,0.17339819616597124,1076.2122303736064
4536,<18,Male,Low,Urban,27757.442267832943,0.1379050098856197,3827.8903503450206
4537,<18,Male,Low,Rural,180437.82068423158,0.22084355821069462,39848.53035568898
4538,<18,Male,Middle,Urban,287.7608278018238,0.18310649998398804,52.69087801128704
4539,<18,Male,Middle,Rural,1870.5951415063582,0.18796294530245072,351.60257226598964
4540,<18,Male,High,Urban,20266.752297365285,0.1788418450024618,3624.5433730686896
4541,<18,Male,High,Rural,131744.43745926718,0.16529766398550824,21777.04775510175
4542,<18,Female,Low,Urban,99400.02340679741,0.17628151038102458,17522.38625805944
4543,<18,Female,Low,Rural,646151.8833912496,0.14801210475611376,95638.30025286584
4544,<18,Female,Middle,Urban,1030.47797931325,0.22554172996106608,232.4157861410941
4545,<18,Female,Middle,Rural,6698.6431623006265,0.15530976003155206,1040.364662073907
4546,<18,Female,High,Urban,72575.69459389352,0.1593606743230564,11565.71162994707
4547,<18,Female,High,Rural,471779.78578891925,0.17119481591227198,80766.25357926513
4548,<18,Other,Low,Urban,60477.332586799355,0.20576151449704755,12443.907545801481
4549,<18,Other,Low,Rural,393134.13633227686,0.18029017998525307,70878.22419769321
4550,<18,Other,Middle,Urban,626.967251539285,0.15527728407939073,97.3537720257404
4551,<18,Other,Middle,Rural,4075.6134306809513,0.2050867672151468,835.8543829169901
4552,<18,Other,High,Urban,44156.77450809054,0.19462001253570962,8593.792008301083
4553,<18,Other,High,Rural,287042.01503170154,0.19076869914432903,54758.63180736465
4554,18-24,Male,Low,Urban,78406.30866623076,0.1943146848234168,15235.497156646165
4555,18-24,Male,Low,Rural,509681.8117145047,0.227887238011649,116149.98033639182
4556,18-24,Male,Middle,Urban,812.8365743851856,0.22370189790072223,181.8330843730876
4557,18-24,Male,Middle,Rural,5283.860762072643,0.16626569313993408,878.5247720609085
4558,18-24,Male,High,Urban,57247.39408467562,0.21247769985622306,12163.794617874624
4559,18-24,Male,High,Rural,372137.85509556194,0.187663363795178,69836.64168275568
4560,18-24,Female,Low,Urban,280774.7501179394,0.189981916322755,53342.12508244881
4561,18-24,Female,Low,Rural,1825182.0007620594,0.1461545833671334,266758.71489056974
4562,18-24,Female,Middle,Urban,2910.7860061522993,0.17659228469223606,514.0223510766236
4563,18-24,Female,Middle,Rural,18921.623914784548,0.1637435281932687,3098.2934589529514
4564,18-24,Female,High,Urban,205004.20237167514,0.19656117629786618,40295.867164182266
4565,18-24,Female,High,Rural,1332634.0067694623,0.20142161000805608,268421.2871949918
4566,18-24,Other,Low,Urban,170830.01958022575,0.13851027297967378,23661.712645180087
4567,18-24,Other,Low,Rural,1110484.0331856352,0.17955930271991458,199397.73868041116
4568,18-24,Other,Middle,Urban,1770.991266899801,0.20243723009588505,358.51456659519795
4569,18-24,Other,Middle,Rural,11512.364920615375,0.17626642075373108,2029.243358967684
4570,18-24,Other,High,Urban,124729.42061375293,0.1945812729000473,24270.00943110944
4571,18-24,Other,High,Rural,810806.1475402473,0.1870233093525417,151639.64895636222
4572,25-34,Male,Low,Urban,66933.384003664,0.1868332046390525,12505.378630740843
4573,25-34,Male,Low,Rural,435101.8304967489,0.17457370043863404,75957.33661744076
4574,25-34,Male,Middle,Urban,693.8970025632489,0.1556683839172858,108.01782499406968
4575,25-34,Male,Middle,Rural,4510.691644918919,0.15756939705149944,710.7469627751103
4576,25-34,Male,High,Urban,48870.58039921471,0.19418705028910635,9490.033853640123
4577,25-34,Male,High,Rural,317684.20655338245,0.18038916511037767,57306.78878891744
4578,25-34,Female,Low,Urban,239689.94954446805,0.1772297551078555,42480.191059580306
4579,25-34,Female,Low,Rural,1558109.41506801,0.17152219915355293,267250.3533943211
4580,25-34,Female,Middle,Urban,2484.860731445136,0.17389622309038497,432.1078961039206
4581,25-34,Female,Middle,Rural,16152.887962785282,0.20093823588976278,3245.732811767059
4582,25-34,Female,High,Urban,175006.64465814875,0.17329511836263944,30327.797200282275
4583,25-34,Female,High,Rural,1137634.2698538343,0.1531787057339686,174261.34505481872
4584,25-34,Other,Low,Urban,145833.05214113925,0.19487303551080346,28418.929548549084
4585,25-34,Other,Low,Rural,947990.7355358589,0.17590246672270565,166753.90881102966
4586,25-34,Other,Middle,Urban,1511.8482243456733,0.18062791731065553,273.08199605337165
4587,25-34,Other,Middle,Rural,9827.800276914924,0.21215156612799022,2084.983220340597
4588,25-34,Other,High,Urban,106478.19478447828,0.17958878885298984,19122.290040597192
4589,25-34,Other,High,Rural,692163.6810740032,0.1857836734623745,128592.71130716776
4590,35-44,Male,Low,Urban,77070.39941141706,0.15642153017403349,12055.469807057787
4591,35-44,Male,Low,Rural,500997.7063043379,0.1756066109529808,87978.5092993216
4592,35-44,Male,Middle,Urban,798.9872308713273,0.19219052090417202,153.5577720969423
4593,35-44,Male,Middle,Rural,5193.832821550046,0.14889252532317515,773.3228849069786
4594,35-44,Male,High,Urban,56271.99650669191,0.18401690186231418,10354.99845876841
4595,35-44,Male,High,Rural,365797.26320766966,0.18201582145289613,66580.88934796525
4596,35-44,Female,Low,Urban,275990.82910978067,0.18082574911174878,49906.248421748736
4597,35-44,Female,Low,Rural,1794084.0244892964,0.20074317797316485,360150.1286268666
4598,35-44,Female,Middle,Urban,2861.191196365318,0.18668877029697042,534.1522660339589
4599,35-44,Female,Middle,Rural,18599.231840296394,0.20956143796712887,3897.681769536521
4600,35-44,Female,High,Urban,201511.2817651223,0.16012820968811928,32267.640781007187
4601,35-44,Female,High,Rural,1309928.2049888775,0.18271849134436696,239348.1053850024
4602,35-44,Other,Low,Urban,167919.36853645946,0.18168933572779894,30509.158525220784
4603,35-44,Other,Low,Rural,1091563.2865965986,0.1586149101248984,173138.2125991582
4604,35-44,Other,Middle,Urban,1740.8166079483503,0.19912590004182693,346.64167386547535
4605,35-44,Other,Middle,Rural,11316.213933483565,0.22649346611705634,2563.0485171168207
4606,35-44,Other,High,Urban,122604.24484435428,0.17965987851032336,22027.063733586627
4607,35-44,Other,High,Rural,796991.3990233926,0.19010042176547534,151508.40109780317
4608,45-54,Male,Low,Urban,39044.63263809637,0.18169036951630654,7094.033731644174
4609,45-54,Male,Low,Rural,253810.43233939703,0.16572830660185647,42063.573149493335
4610,45-54,Male,Middle,Urban,404.7748960709229,0.14358479444395966,58.1195202484186
4611,45-54,Male,Middle,Rural,2631.2474834672776,0.1658845303380927,436.48325299825774
4612,45-54,Male,High,Urban,28507.954392287094,0.15216083238096537,4337.7940698090015
4613,45-54,Male,High,Rural,185316.54008593,0.21408204156118235,39672.94323665058
4614,45-54,Female,Low,Urban,139819.7053132008,0.1776978061215352,24845.654886715347
4615,45-54,Female,Low,Rural,908900.8515983514,0.1730816134190566,157314.02583259717
4616,45-54,Female,Middle,Urban,1449.5079826054482,0.1977830764957561,286.6881482048625
4617,45-54,Female,Middle,Rural,9422.556261562331,0.15756497794288224,1484.6648695186357
4618,45-54,Female,High,Urban,102087.62415970542,0.16466271923990894,16810.025794878915
4619,45-54,Female,High,Rural,663622.6870065383,0.18136144538497243,120355.56970576495
4620,45-54,Other,Low,Urban,85069.62604836239,0.2005753798284696,17062.87255651616
4621,45-54,Other,Low,Rural,552996.8425216661,0.19003370090337576,105088.0365722735
4622,45-54,Other,Middle,Urban,881.9150473686464,0.18496650285031763,163.1247421228507
4623,45-54,Other,Middle,Rural,5732.906787317366,0.18156235470472032,1040.8800556080143
4624,45-54,Other,High,Urban,62112.532650374356,0.18800471711053549,11677.449129952529
4625,45-54,Other,High,Rural,403763.7877607917,0.18403305810258508,74305.8846127016
4626,55+,Male,Low,Urban,6831.51066571849,0.15940055450446128,1088.9465882186685
4627,55+,Male,Low,Rural,44408.37468414066,0.180921584432663,8034.433509934091
4628,55+,Male,Middle,Urban,70.82212926305104,0.15852622682164494,11.227164927546287
4629,55+,Male,Middle,Rural,460.3806985217427,0.18162165085801646,83.61510248868568
4630,55+,Male,High,Urban,4987.94280622077,0.17038704117023518,849.8808162783168
4631,55+,Male,High,Rural,32424.224140242863,0.23078763245565723,7483.109923538218
4632,55+,Female,Low,Urban,24463.79293610681,0.17920211232496575,4383.963369630916
4633,55+,Female,Low,Rural,159027.38589775815,0.1519152086747682,24158.67851366082
4634,55+,Female,Middle,Urban,253.61563354936973,0.1773163957864615,44.97021005607422
4635,55+,Female,Middle,Rural,1648.63360851265,0.19038717491275775,313.8786951909488
4636,55+,Female,High,Urban,17861.935076946094,0.21346727892305045,3812.938677175871
4637,55+,Female,High,Rural,116111.87397559191,0.16821095200122563,19531.288860080647
4638,55+,Other,Low,Urban,14884.352045638945,0.1483514405195272,2208.1150671703085
4639,55+,Other,Low,Rural,96756.0346337938,0.19633674022861963,18996.764437446498
4640,55+,Other,Middle,Urban,154.30576868785909,0.15238802588200698,23.51435147254845
4641,55+,Other,Middle,Rural,1003.067802587423,0.1712768911698503,171.8023348597469
4642,55+,Other,High,Urban,10867.625089698065,0.1748475902897801,1900.1780591064623
4643,55+,Other,High,Rural,70645.21897505107,0.17860733093399783,12617.754004381692
4644,<18,Male,Low,Urban,9664.566020520257,0.18785268231301935,1815.5146503459935
4645,<18,Male,Low,Rural,61959.64400778582,0.18907171047018437,11714.815872675774
4646,<18,Male,Middle,Urban,9024.336703648052,0.14835553666507045,1338.8103147159995
4647,<18,Male,Middle,Rural,57855.126487544985,0.1810045539833136,10472.041365526273
4648,<18,Male,High,Urban,7214.85657401799,0.18959015096003218,1367.8657470230514
4649,<18,Male,High,Rural,46254.528547296715,0.194578823891409,9000.151764384596
4650,<18,Female,Low,Urban,92081.01498876855,0.16615298451532412,15299.53545758419
4651,<18,Female,Low,Rural,590332.4470510024,0.1668192145022271,98478.79511222578
4652,<18,Female,Middle,Urban,85981.10680893027,0.16851798649432803,14489.362995994687
4653,<18,Female,Middle,Rural,551225.8654931255,0.19072827799782685,105134.36011336556
4654,<18,Female,High,Urban,68740.93621207454,0.20067762109848417,13794.767551121762
4655,<18,Female,High,Rural,440698.9333425626,0.17185079785416796,75734.46330840015
4656,<18,Other,Low,Urban,87959.10496266438,0.19815924627254097,17429.90994220889
4657,<18,Other,Low,Rural,563906.8344257404,0.18246959618329187,102895.85236266328
4658,<18,Other,Middle,Urban,82132.25277257446,0.17751428445675127,14579.64808174458
4659,<18,Other,Middle,Rural,526550.8179613276,0.1757723154036406,92553.05645074343
4660,<18,Other,High,Urban,65663.82032438695,0.19493222729204313,12799.994748337278
4661,<18,Other,High,Rural,420971.5079654673,0.1865115563357414,78516.05112364326
4662,18-24,Male,Low,Urban,36845.1158839921,0.22551650855295274,8309.18189138684
4663,18-24,Male,Low,Rural,236214.46206178155,0.16295550714005352,38492.447459092546
4664,18-24,Male,Middle,Urban,34404.3106453089,0.1903620340405995,6549.274554205653
4665,18-24,Male,Middle,Rural,220566.4315801181,0.16941597980376974,37367.47811796685
4666,18-24,Male,High,Urban,27505.862755932103,0.16261426026022713,4472.845524875232
4667,18-24,Male,High,Rural,176340.4027522827,0.17978265725930054,31702.94618898066
4668,18-24,Female,Low,Urban,351048.94112919056,0.18274704958814073,64153.158252400484
4669,18-24,Female,Low,Rural,2250578.802554854,0.23836347110120185,536455.7753637615
4670,18-24,Female,Middle,Urban,327793.6989082103,0.17631708368633595,57795.62904225253
4671,18-24,Female,Middle,Rural,2101489.1769816615,0.15739642541030632,330766.8844953601
4672,18-24,Female,High,Urban,262067.40740663407,0.18546021434988771,48603.077551753704
4673,18-24,Female,High,Rural,1680117.165580119,0.13850719924907262,232708.32301479267
4674,18-24,Other,Low,Urban,335334.6035942475,0.17816086434791467,59743.50282211647
4675,18-24,Other,Low,Rural,2149834.0037283003,0.1803205056459032,387659.15460704366
4676,18-24,Other,Middle,Urban,313120.3578922764,0.19589200765890422,61337.775546392644
4677,18-24,Other,Middle,Rural,2007418.2188215388,0.19947244498855693,400424.62022290635
4678,18-24,Other,High,Urban,250336.23487083736,0.16992860762184564,42539.28782889671
4679,18-24,Other,High,Rural,1604908.4834138865,0.17698771970740132,284049.0928184875
4680,25-34,Male,Low,Urban,8036.12944144969,0.16467758338778657,1323.370376209378
4681,25-34,Male,Low,Rural,51519.71835419321,0.15743874890384613,8111.200001562697
4682,25-34,Male,Middle,Urban,7503.775929489409,0.18619789558761268,1397.1872870319103
4683,25-34,Male,Middle,Rural,48106.79386101686,0.154528289028068,7433.860545968901
4684,25-34,Male,High,Urban,5999.185189195045,0.17170746198856274,1030.1048628360568
4685,25-34,Male,High,Rural,38460.84530542601,0.16009652080201525,6157.447520503226
4686,25-34,Female,Low,Urban,76565.77170445769,0.19099366372580517,14623.57725382796
4687,25-34,Female,Low,Rural,490864.0437570547,0.21602860198532975,106040.67313770227
4688,25-34,Female,Middle,Urban,71493.671042094,0.15396824034393336,11007.754726079238
4689,25-34,Female,Middle,Rural,458346.74802495,0.14293963034204862,65515.91473116646
4690,25-34,Female,High,Urban,57158.39285010443,0.17750226229299865,10145.744039925496
4691,25-34,Female,High,Rural,366443.1145206245,0.18031395591915517,66074.80759854981
4692,25-34,Other,Low,Urban,73138.38526564073,0.18437318613514594,13484.757120205993
4693,25-34,Other,Low,Rural,468891.02984465356,0.1710735896953131,80214.87165145708
4694,25-34,Other,Middle,Urban,68293.3318678642,0.17598721402349135,12018.753211807138
4695,25-34,Other,Middle,Rural,437829.3367393911,0.18735020821081205,82027.41739892666
4696,25-34,Other,High,Urban,54599.757363803765,0.20080861785289678,10964.101811328957
4697,25-34,Other,High,Rural,350039.67296512437,0.14089902459363435,49320.24848986078
4698,35-44,Male,Low,Urban,2907.460141387231,0.17262121121937074,501.88929117830673
4699,35-44,Male,Low,Rural,18639.76043463171,0.18427617587882125,3434.8637721912864
4700,35-44,Male,Middle,Urban,2714.85540195028,0.16164047790778527,438.83052462177574
4701,35-44,Male,Middle,Rural,17404.969233000138,0.214623392635346,3735.5135455003056
4702,35-44,Male,High,Urban,2170.4966234638773,0.16729180239542527,363.1062922324567
4703,35-44,Male,High,Rural,13915.078837930436,0.17917414625985434,2493.222370924752
4704,35-44,Female,Low,Urban,27701.386724441134,0.1911204419368458,5294.301273038663
4705,35-44,Female,Low,Rural,177593.90916509903,0.1681743042239621,29866.732108254055
4706,35-44,Female,Middle,Urban,25866.30795718501,0.14306853904391165,3700.654889894366
4707,35-44,Female,Middle,Rural,165829.19806436042,0.17142690946166933,28427.586922680344
4708,35-44,Female,High,Urban,20679.82480474483,0.2005888111185408,4148.141471723475
4709,35-44,Female,High,Rural,132578.5948717016,0.17326209746429722,22970.84542634034
4710,35-44,Other,Low,Urban,26461.363211555337,0.16307131397082042,4315.089268367457
4711,35-44,Other,Low,Rural,169644.1041498965,0.19851344419005443,33676.63540133226
4712,35-44,Other,Middle,Urban,24708.429819981342,0.17338450207953893,4284.058801504697
4713,35-44,Other,Middle,Rural,158406.0279982434,0.16979678372699564,26896.83407707015
4714,35-44,Other,High,Urban,19754.114144288356,0.18298912179326618,3614.787999067264
4715,35-44,Other,High,Rural,126643.8531715246,0.19541500419237573,24748.109098452096
4716,45-54,Male,Low,Urban,17229.516430472908,0.22763427063465091,3922.0284060384347
4717,45-54,Male,Low,Rural,110458.6281672409,0.19654472215314844,21710.060382548298
4718,45-54,Male,Middle,Urban,16088.146863448488,0.20319679932776688,3269.0599497677845
4719,45-54,Male,Middle,Rural,103141.29473457564,0.1698806760202429,17521.71287511283
4720,45-54,Male,High,Urban,12862.294035925757,0.15948263788061046,2051.312582045483
4721,45-54,Male,High,Rural,82460.31512406454,0.18124662699238245,14945.65397696564
4722,45-54,Female,Low,Urban,164157.53768095278,0.1821433983051919,29900.211770621332
4723,45-54,Female,Low,Rural,1052415.863713971,0.15842974517270805,166733.9771039199
4724,45-54,Female,Middle,Urban,153282.91920499122,0.17649410940191973,27053.532311611343
4725,45-54,Female,Middle,Rural,982698.5594852607,0.1879863520343826,184733.9173470769
4726,45-54,Female,High,Urban,122547.9848135252,0.1872078679003616,22941.946952425944
4727,45-54,Female,High,Rural,785656.5413072549,0.19008575706768543,149342.11844956884
4728,45-54,Other,Low,Urban,156809.19773802074,0.18581929460274885,29138.174510901972
4729,45-54,Other,Low,Rural,1005305.5717520198,0.16985982681459888,170761.0303135494
4730,45-54,Other,Middle,Urban,146421.37014866693,0.16972198746702313,24850.925949276403
4731,45-54,Other,Middle,Rural,938709.0895008728,0.15602097204012247,146458.3046068245
4732,45-54,Other,High,Urban,117062.25284865336,0.2156955007837019,25249.80125105862
4733,45-54,Other,High,Rural,750487.4505334,0.18026900729238585,135289.62769304955
4734,55+,Male,Low,Urban,362.0274896543311,0.17550293888410295,63.536888391169285
4735,55+,Male,Low,Rural,2320.962403525205,0.1614241583709508,374.65940259967533
4736,55+,Male,Middle,Urban,338.0449733263113,0.23871315804655557,80.69578314448742
4737,55+,Male,Middle,Rural,2167.2102152800235,0.1585334393555421,343.5752892348069
4738,55+,Male,High,Urban,270.2631870031112,0.1714230414878785,46.3293375182806
4739,55+,Male,High,Rural,1732.6604029159494,0.1883167367257212,326.2889529310048
4740,55+,Female,Low,Urban,3449.286665373951,0.19200425931488554,662.2777313498369
4741,55+,Female,Low,Rural,22113.416516954792,0.19915864110431367,4404.077983690401
4742,55+,Female,Middle,Urban,3220.7886199593986,0.21615217015538526,696.1804498159925
4743,55+,Female,Middle,Rural,20648.512917527736,0.19012315310921424,3925.760382896714
4744,55+,Female,High,Urban,2574.9845901519525,0.15887938400066665,409.11196549455127
4745,55+,Female,High,Rural,16508.255848487726,0.17486109749756437,2886.6517354371495
4746,55+,Other,Low,Urban,3294.882966732635,0.18615664745027768,613.3643668279722
4747,55+,Other,Low,Rural,21123.5326276018,0.22136452083011648,4676.000678348403
4748,55+,Other,Middle,Urban,3076.6133965847202,0.15204389043151406,467.78027017045554
4749,55+,Other,Middle,Rural,19724.20390085063,0.20405153010450455,4024.753986061808
4750,55+,Other,High,Urban,2459.718106604767,0.18359828739092832,451.60003183709205
4751,55+,Other,High,Rural,15769.2810956174,0.1967566107045896,3102.710301621637
4752,<18,Male,Low,Urban,10532.181877895777,0.1606843473427208,1692.3567711445146
4753,<18,Male,Low,Rural,43981.794738361066,0.1692285265340675,7442.974317896646
4754,<18,Male,Middle,Urban,8058.0167094190565,0.1706648237609712,1375.2200015759643
4755,<18,Male,Middle,Rural,33649.82118812018,0.15034031136035164,5058.924594642145
4756,<18,Male,High,Urban,10094.138415477675,0.16364635206789732,1651.868928961347
4757,<18,Male,High,Rural,42152.55006010613,0.15732339286387292,6631.582193320148
4758,<18,Female,Low,Urban,16156.182639499553,0.17175041976224126,2774.831150089483
4759,<18,Female,Low,Rural,67467.30324675214,0.16522605003340873,11147.356021867028
4760,<18,Female,Middle,Urban,12360.856580224903,0.14745990158266503,1822.7306947974016
4761,<18,Female,Middle,Rural,51618.236677316825,0.22045180461138963,11379.333426372314
4762,<18,Female,High,Urban,15484.231635907548,0.2050508146205846,3175.0543107166704
4763,<18,Female,High,Rural,64661.273930429335,0.16441961156960028,10631.58154323671
4764,<18,Other,Low,Urban,35357.87108943925,0.1854484279330722,6557.061608596732
4765,<18,Other,Low,Rural,147652.4661907796,0.1883493017964259,27810.23891555372
4766,<18,Other,Middle,Urban,27051.784649308527,0.20382171709546953,5513.741197718928
4767,<18,Other,Middle,Rural,112966.7198635523,0.16362789946679843,18484.507080927313
4768,<18,Other,High,Urban,33887.30359874136,0.2018421356796485,6839.8857307945955
4769,<18,Other,High,Rural,141511.45967621086,0.1690418939158613,23921.36515446472
4770,18-24,Male,Low,Urban,60094.296655911385,0.1532827519166277,9211.419165912295
4771,18-24,Male,Low,Rural,250950.37771931523,0.19448273118628995,48805.514851083506
